image_name,gt_xmin,gt_ymin,gt_xmax,gt_ymax,pred_xmin,pred_ymin,pred_xmax,pred_ymax,iou,gt_label,pred_label,error_xmin,error_ymin,error_xmax,error_ymax,truncated,occluded,right,down,forward
002807,489.22,183.96,533.66,216.13,486.14038,184.10338,538.5696,216.49638,0.8348996104044444,Car,Car,-3.079620000000034,0.1433799999999792,4.909600000000069,0.3663799999999924,0.0,1,-5.23,2.21,38.48
002807,424.16,184.68,473.83,213.17,424.80127,184.93477,477.26068,214.61996,0.8717334534138926,Car,Car,0.6412699999999631,0.2547699999999793,3.4306799999999953,1.4499600000000044,0.0,0,-9.5,2.29,42.74
002809,595.39,173.52,627.41,204.35,593.41376,172.63248,627.3889,202.92668,0.8749694529279876,Car,Car,-1.9762399999999616,-0.8875200000000234,-0.02109999999993306,-1.4233199999999897,0.0,0,0.05,1.72,40.86
002809,339.95,185.95,392.21,214.95,340.04166,185.33974,389.7351,211.40367,0.8182342385768414,Car,Car,0.0916599999999903,-0.6102599999999825,-2.474899999999991,-3.5463299999999833,0.0,0,-13.53,2.25,40.13
002810,602.49,186.64,684.78,215.37,605.342,184.42804,685.9001,215.07872,0.8775861971236331,Car,Car,2.8519999999999754,-2.2119599999999764,1.1200999999999794,-0.2912800000000004,0.0,1,1.76,2.23,38.96
002811,564.14,153.3,648.8,369.0,568.5338,156.62994,666.0438,370.0,0.7740947219501123,Pedestrian,Pedestrian,4.393800000000056,3.3299399999999935,17.24380000000008,1.0,0.11,0,-0.04,1.57,5.62
002812,637.81,179.48,707.99,230.34,633.38,176.98491,707.6799,230.33475,0.8927620189063271,Car,Car,-4.42999999999995,-2.4950899999999763,-0.310100000000034,-0.005249999999989541,0.0,0,1.82,1.63,22.37
002814,590.92,181.26,623.56,213.61,589.86725,182.18277,622.8091,213.48248,0.9166691554592814,Car,Car,-1.0527499999999463,0.9227700000000141,-0.7509000000000015,-0.12752000000000407,0.0,0,-0.21,2.12,39.09
002814,100.73,200.39,304.99,286.86,92.56754,197.32474,307.16537,283.7277,0.8874378342553565,Car,Car,-8.16246000000001,-3.065259999999995,2.1753699999999867,-3.1322999999999865,0.0,1,-7.86,1.96,14.36
002815,748.26,150.35,1071.41,373.69,746.31604,149.85394,1074.6294,362.5961,0.9340366577512597,Car,Car,-1.9439599999999473,-0.49605999999999995,3.2193999999999505,-11.09390000000002,0.0,0,2.76,1.61,7.91
002815,0.0,191.67,230.81,357.11,0.7754239,185.14082,216.541,358.0894,0.8967714693239806,Car,Car,0.7754239,-6.529179999999997,-14.269000000000005,0.9793999999999983,0.54,3,-6.35,1.72,7.5
002815,0.0,178.57,298.64,297.28,6.5241733,179.97353,288.794,300.5287,0.9104587304093559,Car,Car,6.5241733,1.4035300000000177,-9.846000000000004,3.248700000000042,0.07,3,-6.48,1.6,10.07
002815,158.71,155.71,421.66,260.61,183.2849,160.3348,422.61783,258.7278,0.847412980811238,Car,Car,24.574899999999985,4.624799999999993,0.9578300000000013,-1.8822000000000116,0.0,2,-6.34,1.66,14.5
002815,116.38,171.13,359.58,277.79,76.270744,166.40294,359.0581,276.46423,0.8114673489236279,Car,Car,-40.109256,-4.7270599999999945,-0.5218999999999596,-1.325770000000034,0.0,2,-6.24,1.66,12.25
002815,707.66,177.92,846.09,268.3,705.1926,174.65662,834.1014,270.14304,0.853292099288554,Car,Car,-2.467399999999998,-3.2633799999999837,-11.98860000000002,1.8430399999999736,0.0,2,2.87,1.55,13.26
002815,651.53,173.33,698.51,209.93,651.6292,171.25182,698.5259,208.16786,0.8986207353362886,Car,Car,0.09919999999999618,-2.0781800000000032,0.015899999999987813,-1.7621400000000165,0.0,1,2.68,1.5,30.78
002815,682.5,174.41,770.03,240.81,678.52466,171.95145,767.232,237.80942,0.8551192333814648,Car,Car,-3.97533999999996,-2.4585500000000025,-2.798000000000002,-3.0005800000000136,0.0,2,2.87,1.6,18.77
002818,378.88,194.87,454.8,245.01,376.16068,194.4758,456.9945,242.6397,0.890369534393314,Car,Car,-2.719319999999982,-0.3942000000000121,2.194500000000005,-2.370299999999986,0.0,1,-6.21,2.18,23.4
002820,696.28,176.65,895.15,243.67,694.1155,179.11697,900.73303,244.02777,0.9234189142900215,Car,Car,-2.1644999999999754,2.4669700000000034,5.583030000000008,0.35777000000001635,0.0,0,4.21,1.57,16.93
002821,645.74,176.78,679.1,203.52,646.62067,176.91995,680.7672,205.33098,0.8654813791000171,Car,Car,0.8806700000000092,0.1399499999999989,1.6671999999999798,1.8109800000000007,0.0,0,2.86,1.65,40.27
002821,714.08,185.07,834.56,267.34,712.433,186.65132,836.97894,265.2018,0.9249839733645857,Car,Car,-1.6470000000000482,1.5813200000000052,2.4189400000000205,-2.1381999999999834,0.0,0,3.03,1.63,14.08
002821,1000.48,195.38,1241.0,374.0,986.97815,203.76253,1241.5615,375.0,0.8977237393413346,Car,Car,-13.50184999999999,8.382530000000003,0.5615000000000236,1.0,0.98,0,3.66,1.65,3.28
002821,793.56,177.84,889.01,227.01,804.2895,178.81206,887.8986,225.99535,0.8405540163548857,Car,Car,10.72950000000003,0.972059999999999,-1.1114000000000033,-1.014649999999989,0.0,1,7.33,1.62,23.39
002822,898.84,144.1,945.5,258.95,898.1651,145.12021,942.9231,259.45526,0.919321770870114,Pedestrian,Pedestrian,-0.6748999999999796,1.0202099999999916,-2.5769000000000233,0.5052600000000211,0.0,0,4.56,1.25,10.73
002822,715.16,171.51,869.43,285.9,712.80695,176.07219,875.1924,282.23636,0.8848871035063014,Car,Car,-2.3530499999999392,4.562190000000015,5.762400000000071,-3.6636399999999867,0.0,0,2.73,1.57,11.62
002822,674.35,162.67,771.38,247.91,670.12756,165.83908,774.7976,246.19463,0.8775590798685938,Car,Car,-4.222440000000006,3.169080000000008,3.417599999999993,-1.7153700000000072,0.0,1,2.45,1.56,16.76
002822,457.69,176.01,506.61,213.16,456.67886,175.06514,507.2624,211.87346,0.9114768759629538,Car,Car,-1.0111400000000117,-0.9448599999999772,0.6524000000000001,-1.2865400000000022,0.0,1,-5.5,1.65,31.21
002822,0.0,199.0,305.18,374.0,0.0,195.40434,293.10077,375.0,0.9367920357073865,Car,Car,0.0,-3.5956600000000094,-12.079229999999995,1.0,0.33,1,-5.42,1.91,8.43
002822,236.4,187.06,402.65,285.85,246.77231,185.49947,402.5815,276.83478,0.8392482457659698,Car,Car,10.372309999999999,-1.56053,-0.0684999999999718,-9.01522,0.0,1,-5.25,1.83,13.45
002823,368.29,179.8,491.77,263.86,368.56503,180.2041,489.12305,265.5789,0.9526241238576861,Car,Car,0.27502999999995836,0.4040999999999997,-2.646950000000004,1.7188999999999623,0.0,0,-3.8,1.74,15.74
002823,519.61,180.61,556.64,212.54,516.63983,181.18202,555.3857,211.60509,0.8551750773322613,Car,Car,-2.970170000000053,0.5720199999999807,-1.2542999999999438,-0.9349100000000021,0.0,0,-3.64,1.93,36.72
002823,590.11,178.49,633.34,221.56,588.9708,179.4649,632.4309,221.24739,0.9260324465507289,Car,Car,-1.1391999999999598,0.974899999999991,-0.9091000000000804,-0.3126100000000065,0.0,0,0.03,1.87,29.71
002824,146.69,200.07,465.47,374.0,147.40921,209.18712,466.1282,375.0,0.9382149899693676,Car,Car,0.7192100000000039,9.11712,0.6581999999999653,1.0,0.1,0,-3.04,1.88,8.11
002824,422.55,194.06,558.42,289.69,424.74704,196.8382,559.7484,288.33206,0.932554501152942,Car,Car,2.1970400000000154,2.7781999999999982,1.3283999999999878,-1.357939999999985,0.0,1,-2.27,2.04,14.33
002824,541.75,192.49,630.92,253.74,540.2365,195.46701,632.1946,253.08873,0.913880915652619,Car,Car,-1.5135000000000218,2.9770099999999786,1.2746000000000777,-0.6512700000000109,0.0,1,-0.6,2.05,19.93
002825,290.52,188.86,442.57,249.8,290.48245,190.49774,442.41562,252.54716,0.9300209301570221,Car,Car,-0.037550000000010186,1.6377399999999795,-0.1543800000000033,2.7471599999999796,0.0,0,-6.23,1.8,18.78
002825,523.03,175.77,602.08,215.35,525.0271,175.59673,601.26215,214.94608,0.9505355119127132,Car,Car,1.9971000000000458,-0.17327000000000226,-0.8178500000000213,-0.4039199999999994,0.0,0,-1.88,1.62,29.22
002826,754.18,190.41,1081.11,374.0,752.0299,184.47365,1080.1019,375.0,0.954452533607643,Car,Car,-2.150099999999952,-5.9363500000000045,-1.008100000000013,1.0,0.04,0,2.8,1.65,7.76
002826,94.2,188.54,400.39,288.95,78.949295,186.48906,399.90585,290.31723,0.9197846987262661,Car,Car,-15.250704999999996,-2.050939999999997,-0.48414999999999964,1.3672300000000064,0.0,0,-5.76,1.75,11.64
002826,689.55,183.94,786.73,244.88,692.8214,183.20287,785.84515,243.72922,0.9284055410021141,Car,Car,3.271400000000085,-0.7371300000000076,-0.8848500000000286,-1.1507799999999975,0.0,1,3.11,1.66,18.51
002826,654.15,172.74,696.36,208.48,652.29236,172.59792,698.38837,208.95389,0.9001830451495741,Car,Car,-1.8576399999999467,-0.1420800000000213,2.0283699999999953,0.47389000000001147,0.0,1,3.35,1.78,38.04
002827,1118.66,155.44,1241.0,263.46,1120.1942,160.57135,1241.9523,263.71725,0.9314379467247716,Car,Car,1.534199999999828,5.131349999999998,0.9522999999999229,0.2572499999999991,0.26,1,10.81,1.46,13.59
002827,863.3,174.09,938.14,228.76,862.55914,176.71143,941.1561,233.12677,0.8412731165083165,Car,Car,-0.7408599999999979,2.6214300000000037,3.0161000000000513,4.3667700000000025,0.0,0,8.5,1.49,21.01
002827,945.92,167.87,984.46,200.64,944.16833,168.8873,986.8022,202.45692,0.8322504788885382,Car,Car,-1.75166999999999,1.0173000000000059,2.3421999999999343,1.8169200000000103,0.0,0,17.39,1.29,35.3
002827,1071.75,156.56,1123.29,199.5,1071.3589,158.19049,1123.8088,200.5839,0.922657268465986,Car,Car,-0.3911000000000513,1.6304900000000089,0.5188000000000557,1.0838999999999999,0.0,0,21.89,1.15,32.53
002828,321.49,185.25,386.17,216.6,320.3172,184.54245,383.00006,215.84993,0.8929042002864085,Car,Car,-1.1727999999999952,-0.7075499999999977,-3.169939999999997,-0.7500699999999938,0.0,1,-13.79,2.24,39.05
002829,271.73,201.21,499.32,374.0,267.55893,192.26575,505.4515,375.0,0.9046299192375346,Car,Car,-4.171070000000043,-8.944250000000011,6.131500000000017,1.0,0.04,0,-2.21,1.75,7.87
002830,679.24,180.02,784.71,248.96,677.14484,179.01082,785.4433,252.80858,0.9097766040980949,Car,Car,-2.0951599999999644,-1.0091800000000148,0.7332999999999856,3.8485799999999983,0.0,0,2.68,1.58,17.05
002832,577.77,172.9,744.4,330.16,575.5177,172.3971,737.6525,329.9982,0.9428538530707049,Car,Car,-2.252299999999991,-0.502900000000011,-6.747499999999945,-0.16180000000002792,0.0,0,0.49,1.59,9.06
002832,999.56,168.67,1241.0,374.0,987.0004,165.32896,1241.763,375.0,0.9280844747918534,Car,Car,-12.559599999999932,-3.3410399999999925,0.76299999999992,1.0,0.64,0,4.37,1.47,5.23
002832,710.25,168.16,827.49,221.13,713.2969,168.31372,824.2349,223.50717,0.9050669929830122,Car,Car,3.0469000000000506,0.15371999999999275,-3.2550999999999704,2.3771700000000067,0.0,1,5.08,1.42,22.98
002832,89.35,192.58,256.96,259.28,88.85636,188.64107,257.87634,259.63266,0.9317101159672754,Car,Car,-0.4936399999999992,-3.938929999999999,0.9163400000000479,0.3526600000000144,0.0,0,-10.36,1.86,17.41
002832,363.9,180.28,432.1,214.0,358.00247,177.31177,429.1843,214.28563,0.8063142471609572,Car,Car,-5.897529999999961,-2.9682300000000055,-2.9157000000000153,0.2856299999999976,0.0,0,-9.85,1.81,33.77
002832,461.35,174.95,503.19,198.39,458.68457,173.95523,501.61212,198.33525,0.8671676415487287,Car,Car,-2.665430000000015,-0.9947699999999884,-1.5778799999999933,-0.05474999999998431,0.0,1,-8.93,1.73,50.65
002833,599.6,177.39,628.68,205.39,598.9293,175.13094,630.33984,204.8564,0.8414608443057825,Car,Car,-0.6707000000000107,-2.2590599999999768,1.659840000000031,-0.5335999999999785,0.0,0,0.22,1.96,44.84
002833,278.26,189.12,349.7,226.04,277.23157,189.33037,350.1257,225.6326,0.9639743736642273,Car,Car,-1.0284300000000144,0.2103699999999833,0.4257000000000062,-0.40739999999999554,0.0,0,-12.7,2.17,31.06
002834,518.63,165.72,740.81,374.0,525.80194,166.92084,736.1275,375.0,0.9369285981821004,Car,Car,7.17193999999995,1.2008399999999995,-4.682499999999891,1.0,0.01,0,0.1,1.52,7.01
002834,252.36,188.11,362.46,221.44,252.20563,186.1112,352.94504,221.86142,0.8555372343135279,Car,Car,-0.15437000000000012,-1.998800000000017,-9.514959999999974,0.4214200000000119,0.0,0,-14.12,2.2,33.65
002834,99.75,199.15,182.49,230.94,100.39656,198.70811,180.07103,229.11525,0.8956873784717821,Car,Car,0.6465599999999938,-0.4418900000000008,-2.4189700000000016,-1.8247499999999945,0.0,1,-24.0,2.9,36.91
002834,360.99,181.72,433.42,213.16,360.25232,181.3363,433.10748,211.76334,0.930965061153463,Car,Car,-0.7376800000000117,-0.3837000000000046,-0.31252000000000635,-1.3966599999999971,0.0,0,-11.23,2.09,38.06
002837,893.08,140.1,971.86,296.7,893.8988,142.33145,965.92725,297.45544,0.8973128319535847,Pedestrian,Pedestrian,0.8188000000000102,2.2314499999999953,-5.9327500000000555,0.7554400000000214,0.0,0,4.04,1.37,8.77
002837,0.0,154.98,64.2,357.34,0.23086952,158.06602,62.09943,348.4377,0.906593612641793,Pedestrian,Pedestrian,0.23086952,3.086020000000019,-2.1005700000000047,-8.902299999999968,0.51,0,-5.49,1.52,6.44
002838,556.21,175.85,613.77,233.23,556.4139,174.35396,611.647,233.33014,0.9346262316595599,Car,Car,0.203899999999976,-1.4960399999999936,-2.1229999999999336,0.10014000000001033,0.0,0,-0.81,1.74,22.87
002839,670.92,173.18,822.24,275.56,674.4597,174.96812,817.0516,272.3989,0.8967669156007456,Car,Car,3.539700000000039,1.7881199999999922,-5.1884000000000015,-3.1610999999999763,0.0,0,2.15,1.52,12.72
002839,0.0,190.89,284.61,374.0,0.0,202.5588,256.3318,375.0,0.8391209973176723,Car,Car,0.0,11.668800000000005,-28.278200000000027,1.0,0.95,0,-3.45,1.58,3.81
002839,94.13,184.02,293.76,254.97,104.41507,188.21727,293.03006,257.25995,0.8626234867869653,Car,Car,10.285070000000005,4.197270000000003,-0.7299399999999991,2.2899500000000046,0.0,1,-9.25,1.74,16.15
002839,488.86,173.27,544.91,221.38,483.5623,173.94597,540.76227,222.40686,0.818845029044588,Car,Car,-5.29770000000002,0.6759699999999782,-4.147730000000024,1.0268599999999992,0.0,0,-3.34,1.64,26.21
002839,633.23,170.47,701.86,220.51,631.3827,172.28369,706.44946,221.38983,0.8685440761233082,Car,Car,-1.8473000000000184,1.8136900000000082,4.589460000000031,0.8798299999999983,0.0,1,1.88,1.54,25.22
002841,790.39,177.52,1161.2,374.0,792.8728,178.58362,1151.4246,375.0,0.9569979802621207,Car,Car,2.4827999999999975,1.063619999999986,-9.77539999999999,1.0,0.15,0,2.92,1.62,6.81
002841,0.0,200.75,329.27,374.0,5.9901876,203.05417,328.3497,375.0,0.960564123821405,Car,Car,5.9901876,2.304169999999999,-0.9202999999999975,1.0,0.33,0,-4.49,1.82,7.44
002841,267.28,180.95,433.94,295.88,283.41254,181.34857,422.62302,293.4429,0.8146870111076121,Car,Car,16.132540000000006,0.39857000000000653,-11.316980000000001,-2.4370999999999867,0.0,1,-4.44,1.88,12.82
002841,698.21,178.66,813.75,262.48,704.1818,181.33284,812.32666,261.524,0.8954727178223884,Car,Car,5.9717999999999165,2.672840000000008,-1.423340000000053,-0.9560000000000173,0.0,1,2.9,1.68,15.3
002841,390.41,181.32,488.99,256.25,389.34512,181.64078,489.2269,254.34563,0.9580282424099472,Car,Car,-1.0648800000000165,0.3207800000000134,0.23689999999999145,-1.9043700000000001,0.0,1,-4.25,1.91,18.39
002841,675.27,177.47,759.93,232.76,677.43085,180.28252,758.3124,239.15527,0.8165389554800776,Car,Car,2.160849999999982,2.8125200000000063,-1.6175999999999249,6.395270000000011,0.0,2,3.07,1.63,21.6
002842,472.0,185.61,537.75,234.78,472.0808,184.94427,536.5389,234.14575,0.955029244339389,Car,Car,0.08080000000001064,-0.6657300000000248,-1.2110999999999876,-0.6342500000000086,0.0,0,-3.44,1.9,23.98
002843,584.49,170.63,639.58,225.56,584.6716,171.11761,639.06274,225.84824,0.9735063109243222,Car,Car,0.1816000000000031,0.48761000000001786,-0.5172600000000784,0.28824000000000183,0.0,0,-0.04,1.59,23.79
002845,280.4,180.57,439.0,233.86,281.2322,180.5712,447.87592,237.29672,0.8852083747226048,Car,Car,0.8322000000000003,0.0012000000000114142,8.875920000000008,3.43671999999998,0.0,1,-7.4,1.73,21.51
002845,646.57,170.1,739.13,242.43,644.7825,175.09052,738.4987,243.19202,0.8989033691700838,Car,Car,-1.7875000000000227,4.990520000000004,-0.6313000000000102,0.7620200000000068,0.0,0,1.98,1.61,18.7
002845,406.69,185.51,511.92,262.12,400.1697,184.57376,511.76987,264.64398,0.8997264419331301,Car,Car,-6.52030000000002,-0.936239999999998,-0.1501299999999901,2.5239799999999946,0.0,0,-3.02,1.64,14.85
002845,0.0,196.1,117.46,374.0,1.2288883,186.65117,114.01281,375.0,0.9089299512413044,Car,Car,1.2288883,-9.448829999999987,-3.447189999999992,1.0,0.89,0,-6.84,1.72,5.94
002846,0.0,195.2,313.08,316.88,2.0211093,195.89182,309.37506,319.58725,0.9552641144017825,Car,Car,2.0211093,0.691820000000007,-3.704939999999965,2.7072499999999877,0.22,3,-6.73,1.84,10.04
002846,103.37,193.25,384.85,287.95,129.98071,190.6743,388.42587,289.16562,0.8627858109794615,Car,Car,26.610709999999983,-2.575700000000012,3.575869999999952,1.2156200000000013,0.0,2,-6.29,1.88,12.59
002846,677.93,184.81,788.43,262.4,676.53217,184.44019,789.87915,261.0054,0.9532470851218506,Car,Car,-1.397829999999999,-0.3698100000000011,1.4491500000000315,-1.3945999999999685,0.0,0,2.46,1.69,15.58
002846,651.25,178.57,695.07,214.69,643.8695,177.63051,697.6695,218.55556,0.7188671208087363,Car,Car,-7.380499999999984,-0.9394900000000064,2.599499999999921,3.8655600000000163,0.0,1,2.59,1.68,30.57
002847,574.56,173.74,610.84,206.81,573.71405,173.93105,611.5478,208.20662,0.9149682136238746,Car,Car,-0.8459499999999025,0.19104999999998995,0.7078000000000202,1.3966199999999844,0.0,0,-0.79,1.04,37.07
002847,168.99,190.57,398.93,318.4,166.71878,186.88286,400.69647,321.97528,0.9299120713585985,Car,Car,-2.2712199999999996,-3.6871399999999994,1.7664699999999698,3.5752800000000207,0.0,0,-4.32,1.53,10.11
002847,382.81,182.49,477.75,240.62,385.2197,183.3361,479.20468,239.32906,0.9251347961130213,Car,Car,2.4096999999999866,0.8460999999999785,1.4546799999999962,-1.2909400000000062,0.0,0,-4.84,1.37,19.99
002847,462.69,182.22,516.56,218.0,464.89536,181.1787,517.0762,217.55566,0.9127816410005667,Car,Car,2.2053599999999847,-1.0413000000000068,0.5162000000000262,-0.44434000000001106,0.0,1,-4.79,1.24,29.37
002848,688.27,176.82,792.77,252.66,689.5557,179.9894,788.84406,248.89058,0.8631979140503302,Car,Car,1.2857000000000198,3.169399999999996,-3.9259399999999687,-3.7694199999999967,0.0,0,2.88,1.66,16.95
002848,1015.63,157.65,1241.0,279.36,1022.8501,151.1863,1241.4272,282.04712,0.9005861592422784,Car,Car,7.220100000000002,-6.463700000000017,0.4272000000000844,2.687119999999993,0.52,0,8.22,1.29,9.69
002848,354.68,182.64,448.4,244.35,355.9032,185.09851,450.05637,242.25238,0.8993592931745819,Car,Car,1.2232000000000198,2.458510000000018,1.656370000000038,-2.0976200000000063,0.0,1,-6.08,1.94,21.33
002848,33.67,204.03,293.87,335.84,24.487837,202.13742,293.37967,330.02997,0.9099235399640219,Car,Car,-9.182163000000003,-1.8925800000000095,-0.4903300000000286,-5.810029999999983,0.0,0,-6.1,1.94,10.29
002848,831.61,156.97,1024.3,223.43,831.51416,156.33,1024.9387,221.8772,0.9637316605163353,Car,Car,-0.09584000000006654,-0.6399999999999864,0.6386999999999716,-1.552800000000019,0.0,0,8.23,1.26,19.02
002848,449.59,181.52,502.78,218.08,449.82053,182.95592,498.69562,217.53783,0.8691612762337798,Car,Car,0.2305300000000443,1.4359199999999817,-4.084379999999953,-0.5421699999999987,0.0,1,-6.01,1.93,32.61
002849,0.0,210.39,215.68,374.0,0.94965845,209.6686,213.78886,375.0,0.9766879054231672,Car,Car,0.94965845,-0.7213999999999885,-1.8911400000000071,1.0,0.97,0,-4.22,1.72,3.84
002849,285.46,183.42,470.0,295.88,296.42535,184.44556,474.495,298.6891,0.8891130674501246,Car,Car,10.96535,1.025560000000013,4.4950000000000045,2.809100000000001,0.0,0,-3.88,1.82,12.75
002851,1039.17,147.17,1121.79,306.18,1042.8538,144.4082,1115.5277,299.2103,0.8284049073198836,Pedestrian,Pedestrian,3.6838000000000193,-2.761799999999994,-6.262299999999868,-6.969699999999989,0.0,0,5.41,1.48,8.43
002851,1114.75,151.42,1204.34,307.08,1118.0623,149.08524,1195.1785,304.56183,0.8360489631686889,Pedestrian,Pedestrian,3.31230000000005,-2.3347599999999886,-9.161499999999933,-2.518169999999998,0.0,0,6.06,1.44,8.03
002852,0.0,196.41,359.18,374.0,18.132627,195.22002,371.23846,374.26288,0.911581309013837,Car,Car,18.132627,-1.1899799999999914,12.058459999999968,0.26287999999999556,0.51,1,-3.33,1.93,5.84
002852,513.87,184.43,539.47,209.12,512.528,184.70047,539.2971,206.49834,0.8381106744497496,Car,Car,-1.3419999999999845,0.2704699999999889,-0.17290000000002692,-2.6216599999999914,0.0,0,-6.08,2.54,52.2
002853,974.01,188.93,1241.0,327.74,972.7514,189.08846,1242.0,329.4783,0.9782384966300497,Car,Car,-1.2586000000000013,0.15845999999999094,1.0,1.738299999999981,0.33,0,6.69,1.65,9.17
002853,668.12,189.43,746.23,243.05,666.0972,187.9562,747.1124,240.4826,0.8949146526731392,Car,Car,-2.022799999999961,-1.4738000000000113,0.8823999999999614,-2.5674000000000206,0.0,0,2.76,1.93,21.47
002853,0.0,193.87,287.93,313.24,0.0,191.27217,286.65842,314.34213,0.9657808401962827,Car,Car,0.0,-2.597830000000016,-1.2715800000000286,1.1021299999999883,0.09,3,-6.65,1.82,10.2
002853,78.09,191.16,339.39,286.57,91.35554,191.34807,345.1649,285.40158,0.9157851394362737,Car,Car,13.265540000000001,0.1880700000000104,5.774900000000002,-1.1684199999999691,0.0,2,-6.86,1.83,12.52
002853,243.9,190.36,436.15,255.73,253.21239,191.88449,434.55176,257.9898,0.8921592071608155,Car,Car,9.312389999999994,1.524489999999986,-1.5982399999999757,2.2598000000000127,0.0,1,-6.44,1.89,17.37
002854,198.83,152.29,463.47,344.49,202.41606,154.02782,465.2494,338.99075,0.9432025213586648,Car,Car,3.586059999999975,1.7378199999999993,1.7793999999999528,-5.499250000000018,0.0,0,-3.4,1.79,9.74
002854,510.21,174.38,553.07,213.26,506.1362,175.75269,551.364,211.57442,0.8134333266543223,Car,Car,-4.073800000000006,1.3726900000000057,-1.7060000000000173,-1.6855799999999874,0.0,0,-3.65,1.8,33.81
002855,288.4,189.03,441.64,239.95,283.43372,187.03624,433.0863,238.28342,0.8538618045285732,Car,Car,-4.966279999999983,-1.9937600000000089,-8.553699999999992,-1.666579999999982,0.0,0,-8.09,2.13,23.97
002856,545.73,173.32,581.15,202.34,544.6214,173.6734,580.2034,204.38083,0.8727795240248022,Car,Car,-1.108600000000024,0.3533999999999935,-0.9465999999999894,2.0408299999999997,0.0,0,-2.66,1.63,41.61
002857,816.68,153.64,892.68,296.55,815.2381,157.92104,890.1232,297.2607,0.9160614679932488,Pedestrian,Pedestrian,-1.4418999999999187,4.281040000000019,-2.556799999999953,0.7106999999999744,0.0,0,3.1,1.43,8.95
002858,834.02,176.15,1150.8,371.06,831.51105,177.7703,1127.8866,359.1053,0.8567450478879823,Car,Car,-2.508950000000027,1.620299999999986,-22.91339999999991,-11.954700000000003,0.0,0,3.69,1.63,7.91
002858,744.61,175.45,877.0,267.63,744.6784,178.90552,866.4353,267.93298,0.8825398710642717,Car,Car,0.06839999999999691,3.455520000000007,-10.564700000000016,0.3029799999999909,0.0,1,3.67,1.6,13.96
002858,560.7,168.04,614.45,205.56,561.8056,168.9439,614.3331,205.88773,0.9456404748210471,Car,Car,1.1055999999999813,0.9039000000000215,-0.11690000000010059,0.3277300000000025,0.0,0,-1.08,1.56,36.22
002860,933.53,129.34,1003.86,328.35,946.67993,126.26668,1029.7188,324.3207,0.5778621778947368,Pedestrian,Pedestrian,13.14993000000004,-3.0733200000000096,25.858800000000087,-4.029300000000035,0.0,1,3.84,1.46,7.3
002861,744.5,155.8,928.12,291.97,746.3793,154.2427,940.05707,288.9835,0.8999772827503874,Car,Car,1.8792999999999438,-1.557299999999998,11.937069999999949,-2.986500000000035,0.0,1,3.32,1.58,11.53
002861,674.76,169.26,734.35,218.45,676.8365,169.82062,736.947,217.80162,0.9030434728202518,Car,Car,2.07650000000001,0.5606200000000001,2.59699999999998,-0.6483799999999746,0.0,0,3.45,1.6,27.22
002861,512.59,180.96,558.46,217.39,510.1063,179.80855,560.34033,218.78291,0.8535144898810452,Car,Car,-2.4837000000000558,-1.1514500000000112,1.880329999999958,1.3929100000000005,0.0,0,-3.37,1.93,32.93
002861,570.94,174.96,610.2,203.6,570.50507,174.61382,607.9881,206.48868,0.8433708029949315,Car,Car,-0.4349300000000085,-0.34618000000000393,-2.211900000000014,2.8886799999999937,0.0,0,-1.15,1.78,43.79
002862,525.69,179.78,560.13,214.91,522.77435,181.50311,560.03735,213.78578,0.850323867296834,Car,Car,-2.915650000000028,1.7231099999999913,-0.09265000000004875,-1.1242200000000082,0.0,0,-3.51,2.05,36.94
002867,265.55,181.29,333.72,216.73,260.69717,179.88539,332.0823,217.86125,0.8515513775633402,Car,Car,-4.852829999999983,-1.404609999999991,-1.6377000000000521,1.1312500000000227,0.0,1,-13.87,1.87,32.34
002868,26.43,145.62,87.77,307.99,14.481308,140.7609,91.84903,306.1787,0.7629244473274617,Pedestrian,Pedestrian,-11.948692,-4.859100000000012,4.079030000000003,-1.811300000000017,0.08,0,-6.78,1.52,8.71
002869,566.47,189.45,600.29,221.37,563.2803,188.86336,599.4761,221.08302,0.8688610271933301,Car,Car,-3.189700000000016,-0.5866399999999885,-0.8138999999999896,-0.2869799999999998,0.0,0,-1.3,2.28,35.72
002869,921.19,176.02,1241.0,374.0,933.73083,173.76395,1239.931,375.0,0.9426013720251906,Car,Car,12.540829999999914,-2.256050000000016,-1.06899999999996,1.0,0.53,1,5.11,1.54,6.24
002871,90.68,195.63,303.59,302.18,90.62231,198.57256,309.39496,300.56458,0.9326397334021682,Car,Car,-0.05769000000000801,2.9425600000000145,5.804960000000051,-1.6154200000000287,0.0,0,-6.91,1.92,12.45
002872,756.09,154.5,1020.08,247.52,759.2694,162.55879,995.38275,244.62515,0.7890815752227962,Car,Car,3.179399999999987,8.058789999999988,-24.697250000000054,-2.8948500000000195,0.0,0,5.5,1.4,14.71
002872,1091.86,148.18,1225.38,188.02,1090.5654,146.68323,1222.8757,187.12555,0.9164108873813748,Car,Car,-1.2945999999999458,-1.496769999999998,-2.5043000000000575,-0.8944500000000062,0.0,0,21.87,0.58,28.88
002872,413.37,180.75,482.95,232.92,415.06552,183.72462,483.21814,233.35883,0.9092086711236512,Car,Car,1.6955199999999877,2.9746199999999874,0.2681400000000167,0.43883000000002426,0.0,0,-5.37,1.85,24.22
